Id,unidad,comentarios,fecha,fechareg,userreg,fechamod,usermod,IdModulo
1727,1017,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,17:37.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:17:37-1017
1728,1078,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,18:11.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:18:11-1078
1729,1098,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,30:58.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:30:58-1098
1730,1030,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,25:14.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:25:14-1030
1731,1096,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,35:05.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-13:35:05-1096
1732,1047,SE AJUSTO TANQUE AUXILIAR 2.,26/06/2017,04:26.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-14:04:26-1047
1733,1095,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,53:00.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:53:00-1095
1734,1076,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,28:49.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:28:49-1076
1735,2,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,29:27.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:29:27-002
1736,137,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,30:04.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:30:04-137
1737,5,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,30:38.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:30:38-005
1738,130,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,31:14.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:31:14-130
1739,133,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,31:46.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:31:46-133
1740,5,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,32:35.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:32:35-005
1741,1,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,33:12.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:33:12-001
1742,1073,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,34:10.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:34:10-1073
1743,1072,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,35:07.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:35:07-1072
1744,1034,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,36:14.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:36:14-1034
1745,1047,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,37:09.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:37:09-1047
1746,1051,SE PUSIERON 2 PILAS NUEVAS.,26/06/2017,34:46.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:34:46-1051
1747,1083,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,17:03.2,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:17:03-1083
1748,1044,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,17:22.9,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:17:22-1044
1749,2,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,17:55.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:17:55-002
1750,135,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,18:39.7,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:18:39-135
1751,139,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,19:00.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:19:00-139
1752,1029,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,19:22.9,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:19:22-1029
1753,1026,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,19:58.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:19:58-1026
1754,137,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,20:21.8,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:20:21-137
1755,131,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,20:42.3,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:20:42-131
1756,1059,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,21:05.6,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:21:05-1059
1757,3,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,21:27.8,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:21:27-003
1758,130,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,21:50.9,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:21:50-130
1759,1062,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,22:08.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:22:08-1062
1760,1050,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,22:48.6,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:22:48-1050
1761,1056,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,23:10.3,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:23:10-1056
1762,L0008,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,23:39.7,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:23:39-L0008
1763,1049,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,24:16.5,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:24:16-1049
1764,1090,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,24:36.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-22:24:36-1090
1765,1066,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",26/06/2017,21:12.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:21:12-1066
1766,1093,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,44:26.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-07:44:26-1093
1767,1037,CAMBIO DE ACEITE Y FILTROS,27/06/2017,50:45.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-08:50:45-1037
1768,1037,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,51:32.2,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-08:51:32-1037
1769,1008,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,17:48.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:17:48-1008
1770,1012,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,18:58.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:18:58-1012
1771,1010,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,19:44.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:19:44-1010
1772,1069,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,51:11.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:51:11-1069
1773,1086,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,51:46.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:51:46-1086
1774,141,1 RELEE PARA INTERMITENTES Y DIRECCIONALES.,27/06/2017,02:26.0,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-15:02:25-141
1775,137,1 RELEE PARA INTERMITENTES Y DIRECCIONALES.,27/06/2017,03:38.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-15:03:38-137
1776,1049,1 TALACHA LLANTA POSICI‡N 3 .,27/06/2017,04:43.7,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-15:04:43-1049
1777,1063,SE CAMBIO BARROTE DEL PISO DA•ADO.,27/06/2017,05:47.2,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-15:05:47-1063
1778,138,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,15:35.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:15:35-138
1779,1074,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,16:07.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:16:07-1074
1780,1061,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,16:43.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:16:43-1061
1781,1048,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,17:13.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:17:13-1048
1782,1039,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,17:46.4,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:17:46-1039
1783,1089,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,18:14.0,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:18:14-1089
1784,143,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,18:52.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:18:52-143
1785,136,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,19:28.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:19:28-136
1786,1084,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,28:41.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:28:41-1084
1787,1084,SE ARREGLARON LAS LUCES DE LA CAJA.,27/06/2017,28:45.2,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-16:28:45-1084
1788,132,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,48:52.7,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:48:52-132
1789,1087,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,49:13.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:49:13-1087
1790,1060,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,49:38.9,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:49:38-1060
1791,1077,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,54:39.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:54:39-1077
1792,130,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,54:59.6,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:54:59-130
1793,140,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,55:27.7,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:55:27-140
1794,1073,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,55:48.9,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:55:48-1073
1795,1029,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,56:11.3,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:56:11-1029
1796,1076,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,56:34.0,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:56:34-1076
1797,1044,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,56:56.2,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:56:56-1044
1798,139,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,57:16.6,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:57:16-139
1799,1039,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,57:38.2,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:57:38-1039
1800,137,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,58:07.9,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:58:07-137
1801,1074,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,58:28.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:58:28-1074
1802,1,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,58:49.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:58:49-001
1803,1089,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,59:08.8,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:59:08-1089
1804,1047,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,59:28.2,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-23:59:28-1047
1805,1085,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",27/06/2017,00:19.6,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:00:19-1085
1806,1070,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,00:47.4,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:00:47-1070
1807,1068,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,01:09.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:01:09-1068
1808,1094,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,01:31.2,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:01:31-1094
1809,1064,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,02:04.0,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:02:03-1064
1810,1050,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,02:28.2,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:02:28-1050
1811,1091,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,02:53.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:02:53-1091
1812,1069,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,03:12.1,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:03:12-1069
1813,1038,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,39:35.5,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:39:35-1038
1814,1072,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,39:58.3,dfff1762-72cd-4def-8a87-9b341ca57e69,NULL,NULL,DU-00:39:58-1072
1815,1096,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,48:10.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-07:48:10-1096
1816,1097,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,48:49.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-07:48:49-1097
1817,1025,SE CHECO FALLA PARA ENCENDIDO 1 FUSIBLE PARA BOMBA DE GASOLINA.,28/06/2017,44:18.0,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-08:44:18-1025
1818,1066,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,08:11.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:08:11-1066
1819,1028,SE AJUSTO TANQUE AUXILIAR 1,28/06/2017,09:35.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-09:09:35-1028
1820,133,1 TALACHA LLANTA 3.,28/06/2017,11:15.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-09:11:15-133
1821,1067,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,26:14.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:26:14-1067
1822,1017,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,28:40.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:28:40-1017
1823,1030,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,40:39.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:40:39-1030
1824,1018,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,54:51.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-09:54:51-1018
1825,1030,1 CODO 45 PARA FAN CLOCH Y AJUSTE DE BALATAS DELANTERAS.,28/06/2017,56:18.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-09:56:18-1030
1826,1032,"BOMBA DE AGUA, 1 CODO 45 PARA FAN CLOCH.",28/06/2017,57:24.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-09:57:24-1032
1827,140,CAMBIO DE ACEITE Y FILTRO.,28/06/2017,00:15.9,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-10:00:15-140
1828,140,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,00:49.4,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-10:00:49-140
1829,1018,SE ATORNILLO LA DEFENSA.,28/06/2017,41:58.2,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-10:41:58-1018
1830,1098,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,01:51.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:01:51-1098
1831,1032,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,06:04.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:06:04-1032
1832,1078,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,33:31.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:33:31-1078
1833,1010,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,53:03.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-11:53:03-1010
1834,1065,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,00:49.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-12:00:49-1065
1835,1012,CAMBIO DE ACEITE Y FILTROS,28/06/2017,30:52.1,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-12:30:52-1012
1836,1012,"REGISTRO DE CAMBIO DE ACEITE DE LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,32:36.2,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CAU-12:32:36-1012
1837,6,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,28:29.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:28:29-006
1838,1088,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,29:12.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:29:12-1088
1839,1022,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,29:45.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:29:45-1022
1840,1025,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,30:25.3,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:30:25-1025
1841,1028,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,31:02.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:31:02-1028
1842,133,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,31:35.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:31:35-133
1843,131,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,32:22.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:32:22-131
1844,5,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,32:49.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:32:49-005
1845,1048,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,33:24.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:33:24-1048
1846,1042,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,33:57.9,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:33:57-1042
1847,1046,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,34:38.7,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:34:38-1046
1848,1041,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,35:16.8,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:35:16-1041
1849,1072,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,35:56.5,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:35:56-1072
1850,1081,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,36:49.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:36:49-1081
1851,1052,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,51:21.2,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-14:51:21-1052
1852,1037,SE REPARO PISO DA•ADO Y SE CAMBIO 1 FOCO DE PELLIZCO PARA STOP.,28/06/2017,58:27.1,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-14:58:27-1037
1853,1052,1 FUSIBLE PARA LUCES DE CAJA.,28/06/2017,08:52.6,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,MU-15:08:52-1052
1854,1093,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,22:06.6,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:22:06-1093
1855,1084,"REGISTRO DE DESPACHO DIESEL A LA UNIDAD, ACTUALIZO KM/MI",28/06/2017,22:53.1,e0a41b9b-ff1a-43de-9f95-497d07165fa6,NULL,NULL,DU-15:22:53-1084
1856,131,CAMBIO DE ACEITE Y FILTROS,28/06/2017,53:47.0,ef281d7a-57db-428e-a186-f1c54d48042c,NULL,NULL,CA-15:53:46-131
